name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"ZUBY CRYSTALS PRODUCT Natural Tiger eye Bracelet 8 m.m for men and women Healing, Meditation and Stress Relief.",stores,Women's Fashion,https://m.media-amazon.com/images/I/61tENLK363L._AC_UL320_.jpg,https://www.amazon.in/CRYSTALS-PRODUCT-Natural-Bracelet-Meditation/dp/B0B2WQB741/ref=sr_1_15595?qid=1679212302&s=apparel&sr=1-15595,4.0,5,₹299,₹999
CLIENTALE Women's Solid Stripes Track Suit | Women's Striped Tracksuit Top & Leggings Pants Outfit Set for Girls Women's Y...,stores,Women's Fashion,https://m.media-amazon.com/images/I/61ibrvnH6HS._AC_UL320_.jpg,https://www.amazon.in/CLIENTALE-Stripes-Striped-Tracksuit-Leggings/dp/B098XYG1FS/ref=sr_1_15596?qid=1679212302&s=apparel&sr=1-15596,2.7,60,₹499,₹999
Amazon Brand - Symbol Women Jeans,stores,Women's Fashion,https://m.media-amazon.com/images/I/818PqXqAq9L._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Symbol-SS19DNM002G_Light-Blue_30/dp/B07QDMHZWR/ref=sr_1_15597?qid=1679212302&s=apparel&sr=1-15597,3.8,"2,054",₹699,"₹2,299"
KRYSTALZ Magnetic Stud Earrings Non-Piercing Cross Dangle Hoop Earrings Combo Unisex Gauges Clip (3PAIRs),stores,Women's Fashion,https://m.media-amazon.com/images/I/318eMVVoavL._AC_UL320_.jpg,https://www.amazon.in/KRYSTALZ-Magnetic-Earrings-Non-Piercing-Combo/dp/B0BG2M6P8W/ref=sr_1_15598?qid=1679212302&s=apparel&sr=1-15598,,,₹299,"₹1,099"
BATA Women's Spice-Comfort-m1 Slipper,stores,Women's Fashion,https://m.media-amazon.com/images/I/614IpPpMd-L._AC_UL320_.jpg,https://www.amazon.in/BATA-Womens-Spice-Comfort-m1-Sandal-6-6715888/dp/B0B1Q6CT62/ref=sr_1_15599?qid=1679212302&s=apparel&sr=1-15599,3.6,45,₹501.92,₹849
Zeydan Girl's Stylish Diamond Studded Butterfly Analog Watch,stores,Women's Fashion,https://m.media-amazon.com/images/I/41O05q9tI7L._AC_UL320_.jpg,https://www.amazon.in/Zeydan-Stylish-Diamond-Studded-Butterfly/dp/B07PX3WCCG/ref=sr_1_15600?qid=1679212302&s=apparel&sr=1-15600,2.9,13,₹199,₹399
AKSHAR LLC Women's Designer Pure Chiffon Dupatta with Pure Cotton Thread Embroidery Work,stores,Women's Fashion,https://m.media-amazon.com/images/I/41AYa8Jos0L._AC_UL320_.jpg,https://www.amazon.in/AKSHAR-LLC-Nazneen-Dyeable-Dupatta/dp/B07RR1CBXS/ref=sr_1_15697?qid=1679212305&s=apparel&sr=1-15697,4.2,"1,046",₹449,₹999
SHOFEE Women Stylish Fancy and Comfort Trending Block Heel Fashion Sandal,stores,Women's Fashion,https://m.media-amazon.com/images/I/51f38WAg-XS._AC_UL320_.jpg,https://www.amazon.in/SHOFIEE-Women-Fashion-Sandal-Numeric_5/dp/B0978PBV2M/ref=sr_1_15698?qid=1679212305&s=apparel&sr=1-15698,3.4,"3,993",₹380,₹999
Haute Sauce Black Embellished Round Analog Dial Watch With Black Steel Mesh Strap for Women and Girls | Gold Hour Marker |...,stores,Women's Fashion,https://m.media-amazon.com/images/I/61CODgFnc-L._AC_UL320_.jpg,https://www.amazon.in/Haute-Sauce-Embellished-Stylish-HSWC1041/dp/B0B8SWJ7NY/ref=sr_1_15699?qid=1679212305&s=apparel&sr=1-15699,,,₹595,"₹1,750"
Calfnero Genuine Leather Women's Coin Wallet (Brinjal),stores,Women's Fashion,https://m.media-amazon.com/images/I/71enm+sRArL._AC_UL320_.jpg,https://www.amazon.in/Calfnero-Genuine-Leather-Womens-Brinjal/dp/B0BFHHTRVJ/ref=sr_1_15700?qid=1679212305&s=apparel&sr=1-15700,3.7,17,₹349,₹799
I Jewels 18k Gold Plated Traditional Floral Kundan Pearl Studded Rajasthani Sheeshphool/Sheeshpatti for Women (T2061W-1),stores,Women's Fashion,https://m.media-amazon.com/images/I/71lY9HjusHL._AC_UL320_.jpg,https://www.amazon.in/Jewels-Traditional-Rajasthani-Sheeshphool-T2061W-1/dp/B09RWSJBX1/ref=sr_1_15701?qid=1679212305&s=apparel&sr=1-15701,4.1,44,₹499,"₹3,999"
GULMOHAR JAIPUR Cotton Indigo Print Full Flared 3/4 Sleeve Round Neck Dress(Indigo),stores,Women's Fashion,https://m.media-amazon.com/images/I/81DOGmj1q0L._AC_UL320_.jpg,https://www.amazon.in/GULMOHAR-JAIPUR-Cotton-Indigo-Indigo_XXL/dp/B08XJLDZ7Z/ref=sr_1_15702?qid=1679212305&s=apparel&sr=1-15702,3.8,212,₹639,"₹1,799"
United Colors of Benetton Women's Clutch Bag (Black),stores,Women's Fashion,https://m.media-amazon.com/images/I/81ZtL47c1+L._AC_UL320_.jpg,https://www.amazon.in/United-Colors-Benetton-Womens-Clutch/dp/B0977CLQGK/ref=sr_1_15703?qid=1679212305&s=apparel&sr=1-15703,3.3,11,"₹1,113","₹2,399"
"GIVA 999 Pure Silver Coin, 5 Grams with Happy Birthday Embossing | 6 Month Warranty*",stores,Women's Fashion,https://m.media-amazon.com/images/I/61wdcnsaRmL._AC_UL320_.jpg,https://www.amazon.in/GIVA-Silver-Grams-Birthday-Embossing/dp/B09C2GMTK9/ref=sr_1_15704?qid=1679212305&s=apparel&sr=1-15704,4.7,17,₹685,"₹1,399"
"The Purple Tree Women's Nylon, Cotton Lightly Padded Wire Free Bralette Bra Pack Of 1 _Color: Dusty Pink",stores,Women's Fashion,https://m.media-amazon.com/images/I/31pcdsV6rCL._AC_UL320_.jpg,https://www.amazon.in/Purple-Tree-Bralette-Removable-T-Shirt/dp/B09WKZ2G99/ref=sr_1_15705?qid=1679212305&s=apparel&sr=1-15705,3.7,9,₹399,"₹1,299"
Tommy Hilfiger Analog Black Dial Women's Watch-TH1791935W,stores,Women's Fashion,https://m.media-amazon.com/images/I/71GC3tpyHEL._AC_UL320_.jpg,https://www.amazon.in/Tommy-Hilfiger-Analog-Womens-Watch-TH1791935W/dp/B0BR7NGQRC/ref=sr_1_15706?qid=1679212305&s=apparel&sr=1-15706,,,"₹11,905.53","₹16,495"
Skiing with the Whole Body: Your Ticket to the Expert Slopes,stores,Women's Fashion,https://m.media-amazon.com/images/I/51hNg24ZyWL._AC_UL320_.jpg,https://www.amazon.in/Skiing-Whole-Body-Ticket-Expert/dp/1556431406/ref=sr_1_15707?qid=1679212305&s=apparel&sr=1-15707,4.7,3,,
fantosy Women's Shoulder Bag,stores,Women's Fashion,https://m.media-amazon.com/images/I/71cVMpU27VL._AC_UL320_.jpg,https://www.amazon.in/Fantosy-Leatherette-kasish-shoulder-FNB-828/dp/B07FRV9PZM/ref=sr_1_15708?qid=1679212305&s=apparel&sr=1-15708,4.0,321,₹499,"₹1,899"
ANNACREATIONS Traditional Stylish Oxidised Earrings for Women and Girls,stores,Women's Fashion,https://m.media-amazon.com/images/I/61W0lR-zQxL._AC_UL320_.jpg,https://www.amazon.in/CREATIONS-Stylist-Fashion-Dangle-Earrings/dp/B09WHRQZL7/ref=sr_1_15709?qid=1679212305&s=apparel&sr=1-15709,4.1,106,₹234,₹999
PNAEONG Women's Cotton Nighty Maxi Night Dress with Pocket - Free Size,stores,Women's Fashion,https://m.media-amazon.com/images/I/81G198b5OyL._AC_UL320_.jpg,https://www.amazon.in/PNAEONG-Womens-Cotton-Nighty-Pocket/dp/B09NRZ6TKM/ref=sr_1_15710?qid=1679212305&s=apparel&sr=1-15710,3.8,"2,204",₹649,"₹1,299"
PARAGON Solea Comfort Trendy Women's Flip-Flops,stores,Women's Fashion,https://m.media-amazon.com/images/I/61wvFY7PRoL._AC_UL320_.jpg,https://www.amazon.in/PARAGON-PU7923LBlack-Womens-Black-Flip-Flops/dp/B071DRQQ5J/ref=sr_1_15711?qid=1679212305&s=apparel&sr=1-15711,4.1,48,,₹269
Titan Analog Blue Dial Women's Watch-95146KD01,stores,Women's Fashion,https://m.media-amazon.com/images/I/613P4yGQ5VL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Blue-Womens-Watch-95146KD01/dp/B09ZNX6QD2/ref=sr_1_15712?qid=1679212305&s=apparel&sr=1-15712,3.6,8,,"₹17,495"
"Ikea TSSP Hanging Handbag Organiser, Dark grey39x93 cm (15 ¼x36 ½"")",stores,Women's Fashion,https://m.media-amazon.com/images/I/31+J353O5EL._AC_UL320_.jpg,https://www.amazon.in/Ikea-Hanging-Handbag-Organiser-grey39x93/dp/B08TWG7X2K/ref=sr_1_15713?qid=1679212305&s=apparel&sr=1-15713,,,₹763,"₹1,500"
Janasya Women's Off White Cotton Kurta,stores,Women's Fashion,https://m.media-amazon.com/images/I/81mIvEl7W6L._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Straight-JNE2171-KR-437_Off-White_L/dp/B079WXK84M/ref=sr_1_15714?qid=1679212305&s=apparel&sr=1-15714,4.0,"1,996",₹599,"₹1,699"
PS CREATION Stainless Steel Cross Dangle Huggie Hinged Hoop Earrings for Men Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/311g85MVmUL._AC_UL320_.jpg,https://www.amazon.in/PS-CREATION-Stainless-Dangle-Earrings/dp/B08WZ1VT2Q/ref=sr_1_15715?qid=1679212305&s=apparel&sr=1-15715,3.7,53,₹249,₹699
Fusefit Womens Sushi Ii Walking Shoe,stores,Women's Fashion,https://m.media-amazon.com/images/I/81TicOiQc6L._AC_UL320_.jpg,https://www.amazon.in/Fusefit_Womens_Comfortable-Tranning-Walking-Shoe_Sushi-II_Olive_6/dp/B09GSYJQNS/ref=sr_1_15716?qid=1679212305&s=apparel&sr=1-15716,4.6,3,₹399,"₹1,999"
"Glove Making - How to Make Leather, Knitted, Crochet and String Gloves for Men, Women and Children",stores,Women's Fashion,https://m.media-amazon.com/images/I/71ST9CPA+4L._AC_UL320_.jpg,https://www.amazon.in/Glove-Making-Leather-Knitted-Children/dp/1447413121/ref=sr_1_15717?qid=1679212305&s=apparel&sr=1-15717,3.4,2,"₹2,597","₹2,640"
anubhutee Women's White & Red Pure Cotton Floral Print Night Suit (ANU2001301M),stores,Women's Fashion,https://m.media-amazon.com/images/I/61w+u9a4XTL._AC_UL320_.jpg,https://www.amazon.in/anubhutee-Straight-Regular-Nightsuit-ANU2001301M_White_M/dp/B09KQGC6N1/ref=sr_1_15718?qid=1679212305&s=apparel&sr=1-15718,,,₹499,"₹2,599"
ZOUK Kolkata Nouveau Motif Printed Women's Hand Crafted Vegan Leather Green Flap Sling Bag,stores,Women's Fashion,https://m.media-amazon.com/images/I/715r8K3xKGL._AC_UL320_.jpg,https://www.amazon.in/ZOUK-Kolkata-Nouveau-Printed-Crafted/dp/B0BQWH88KX/ref=sr_1_15719?qid=1679212305&s=apparel&sr=1-15719,,,"₹1,199","₹3,298"
"Titan Watches Combo (917BM01,NK1636SM01)",stores,Women's Fashion,https://m.media-amazon.com/images/I/613ADUYoUHL._AC_UL320_.jpg,https://www.amazon.in/Titan-Watches-Combo-NK1636SM01-917BM01/dp/B07X1GZTN1/ref=sr_1_15720?qid=1679212305&s=apparel&sr=1-15720,4.6,9,,"₹4,610"
"RDK SON'S Eye Catching Ebony Wood Mala, 54 Beads || Wood Chain Karangali Kattai Mala For Men And Women|| Chain Necklace fo...",stores,Women's Fashion,https://m.media-amazon.com/images/I/71uvgXrfSvL._AC_UL320_.jpg,https://www.amazon.in/RDK-SONS-Ebony-Mala-Chain/dp/B0B7DTJL2B/ref=sr_1_15721?qid=1679212305&s=apparel&sr=1-15721,4.4,3,₹499,₹699
NICSY Women's Winter Knit Soft Woolen Beanie Hat Warm Skull Ski Faux Fur Pom Pom Hat Cap Pack of 1,stores,Women's Fashion,https://m.media-amazon.com/images/I/71yMCQPIZ6L._AC_UL320_.jpg,https://www.amazon.in/NICSY-Womens-Winter-Woolen-Beanie/dp/B0BKY4LHM5/ref=sr_1_15722?qid=1679212305&s=apparel&sr=1-15722,3.4,4,₹297,₹999
Shopaz Kanjivaram Kanchipuram Soft Silk Saree Copper Zari Woven Work with Jacquard Blouse Piece for Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/611hKyTysCL._AC_UL320_.jpg,https://www.amazon.in/Shopaz-Kanjivaram-Kanchipuram-Copper-Jacquard/dp/B0BS9Z8LYJ/ref=sr_1_15723?qid=1679212305&s=apparel&sr=1-15723,3.6,11,₹997,"₹4,997"
The Clownfish Madeline Printed Handicraft Fabric Handbag for Women Sling Bag Office Bag Ladies Shoulder Bag with Snap Flap...,stores,Women's Fashion,https://m.media-amazon.com/images/I/81tOActLLWL._AC_UL320_.jpg,https://www.amazon.in/Clownfish-Madeline-Printed-Handicraft-Shoulder/dp/B09SWS44VN/ref=sr_1_15724?qid=1679212305&s=apparel&sr=1-15724,4.3,3,₹939,₹999
Ratnavali Jewels Five Layer Blue Aqua Cream White Crystal Stone Beads Necklace for Women & Girls (Multi Color),stores,Women's Fashion,https://m.media-amazon.com/images/I/71HC2qr0lWL._AC_UL320_.jpg,https://www.amazon.in/Ratnavali-Jewels-Multi-Colour-Crystal-Necklace/dp/B07F2KXY9B/ref=sr_1_15725?qid=1679212305&s=apparel&sr=1-15725,3.9,120,₹699,"₹1,499"
ZEYO Women's Cotton Square Printed Night Suit Set of Top & Pyjama 5311,stores,Women's Fashion,https://m.media-amazon.com/images/I/71LuQ2rMbOL._AC_UL320_.jpg,https://www.amazon.in/ZEYO-Womens-Cotton-Printed-Stylish/dp/B08P8R1F1D/ref=sr_1_15726?qid=1679212305&s=apparel&sr=1-15726,4.0,317,₹849,"₹2,499"
Titan Analog White Dial Women's Watch - 2572ym01,stores,Women's Fashion,https://m.media-amazon.com/images/I/61TBpc+y-4L._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-White-Womens-Watch-2572ym01/dp/B072NC7GB5/ref=sr_1_15727?qid=1679212305&s=apparel&sr=1-15727,5.0,1,,"₹2,670"
CLIENTALE Women's Solid Stripes Track Suit | Women's Striped Tracksuit Top & Leggings Pants Outfit Set for Girls Women's Y...,stores,Women's Fashion,https://m.media-amazon.com/images/I/61ibrvnH6HS._AC_UL320_.jpg,https://www.amazon.in/CLIENTALE-Stripes-Striped-Tracksuit-Leggings/dp/B098XYG1FS/ref=sr_1_15728?qid=1679212305&s=apparel&sr=1-15728,2.7,60,₹499,₹999
I Love Books Bird Tote Bag (LoveLit),stores,Women's Fashion,https://m.media-amazon.com/images/I/61dL+DGxndL._AC_UL320_.jpg,https://www.amazon.in/Love-Books-Bird-Tote-LoveLit/dp/1423640039/ref=sr_1_15729?qid=1679212305&s=apparel&sr=1-15729,5.0,3,₹922,"₹1,061"
FLITE Women's Slippers,stores,Women's Fashion,https://m.media-amazon.com/images/I/71SzM1pDjiL._AC_UL320_.jpg,https://www.amazon.in/FLITE-Womens-Flip-Flops-4-India-PUL034L/dp/B075N5L99D/ref=sr_1_15730?qid=1679212305&s=apparel&sr=1-15730,4.0,"4,595",,₹199
Reiki Crystal Products Natural Healing Stone Pendant Small Heart Shape Crystal Stone Pendant / Locket with Metal Chain for...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51mMS84NYvL._AC_UL320_.jpg,https://www.amazon.in/Reiki-Crystal-Products-Rose-Gemstone/dp/B08ZSGTBRH/ref=sr_1_15731?qid=1679212305&s=apparel&sr=1-15731,3.6,116,₹241,₹349
Leriya Fashion Western Dresses for Women |A-Line Knee-Length Dress | Indo Western Dress for Women| Short Dress,stores,Women's Fashion,https://m.media-amazon.com/images/I/71qpWDDW-YL._AC_UL320_.jpg,https://www.amazon.in/Leriya-Fashion-Western-Dresses-Knee-Length/dp/B0BB3M4KDW/ref=sr_1_15732?qid=1679212305&s=apparel&sr=1-15732,4.3,37,₹399,"₹1,999"
Arctic Fox Swing Grisaille Sling Bag,stores,Women's Fashion,https://m.media-amazon.com/images/I/515i9lXAmbL._AC_UL320_.jpg,https://www.amazon.in/Arctic-Fox-Swing-Yellow-Sling/dp/B09K4259QJ/ref=sr_1_15733?qid=1679212305&s=apparel&sr=1-15733,5.0,7,₹349,₹499
Bollywood Designer Queen Dial Analog Magnet Belt Watches for Women's and Girl's Watches Pack of 2,stores,Women's Fashion,https://m.media-amazon.com/images/I/71t3GbHm4-L._AC_UL320_.jpg,https://www.amazon.in/Bollywood-Designer-Analog-Magnet-Watches/dp/B0BCQYLB64/ref=sr_1_15734?qid=1679212305&s=apparel&sr=1-15734,3.0,4,₹325,₹999
ZAVERI PEARLS Silver Tone Dazzling Stones Party Bling Bracelet For Women-ZPFK12138,stores,Women's Fashion,https://m.media-amazon.com/images/I/71dXqSB+zLL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Pearls-Dazzling-Bracelet-Women-ZPFK12138/dp/B09RGC9YQP/ref=sr_1_15735?qid=1679212305&s=apparel&sr=1-15735,3.6,4,₹259,"₹1,995"
Traditions Bazaar Women's Moti Lace Starred Net Fabric Dupatta,stores,Women's Fashion,https://m.media-amazon.com/images/I/81ODWzaUacL._AC_UL320_.jpg,https://www.amazon.in/Traditions-Bazaar-Womens-Embellished-Dupatta/dp/B08S5H6QG7/ref=sr_1_15736_mod_primary_new?qid=1679212305&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-15736,4.1,249,₹317,₹999
Centrino womens 6203 Sandal,stores,Women's Fashion,https://m.media-amazon.com/images/I/612qtxW1i1L._AC_UL320_.jpg,https://www.amazon.in/Centrino-Womens-6203-04-Brown-Ankle-Strap/dp/B09F3PG4TD/ref=sr_1_15737?qid=1679212305&s=apparel&sr=1-15737,4.1,296,₹539,₹999
poem_rev3,stores,Women's Fashion,https://m.media-amazon.com/images/I/611IApXWTdL._AC_UL320_.jpg,https://www.amazon.in/poem_rev3-Connor-Soohoo/dp/1300000031/ref=sr_1_15738?qid=1679212305&s=apparel&sr=1-15738,,,₹386,₹802
Caprese Women's Tote Bag (Beige),stores,Women's Fashion,https://m.media-amazon.com/images/I/41DJMhP+FnL._AC_UL320_.jpg,https://www.amazon.in/Caprese-Womens-Tote-Bag-Beige/dp/B09NNVH8TC/ref=sr_1_15739?qid=1679212305&s=apparel&sr=1-15739,3.0,1,"₹1,080","₹4,499"
UZARUS Women's Thermal Top and Lower Set,stores,Women's Fashion,https://m.media-amazon.com/images/I/51iSP06BaQL._AC_UL320_.jpg,https://www.amazon.in/UZARUS-Womens-Cotton-Thermal-Melange/dp/B07KN2JDVF/ref=sr_1_15740?qid=1679212305&s=apparel&sr=1-15740,3.8,"1,966",₹629,"₹2,499"
Teejh Trisha Ghungroo Silver Oxidised Earrings For Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/61hhL8nE8HL._AC_UL320_.jpg,https://www.amazon.in/Trisha-Ghungroo-Silver-Oxidised-Earrings/dp/B08YNBHKMD/ref=sr_1_15741?qid=1679212305&s=apparel&sr=1-15741,5.0,2,₹349,"₹1,749"
Keiraa Women Blouse Half Sleeve Office Lady Shirt Women Tops,stores,Women's Fashion,https://m.media-amazon.com/images/I/51kV8DaiQ0L._AC_UL320_.jpg,https://www.amazon.in/Keiraa-Women-Blouse-Sleeve-Office/dp/B08VRDMMD6/ref=sr_1_15742?qid=1679212305&s=apparel&sr=1-15742,3.3,538,₹599,₹990
"Armani Exchange Womens 36 mm White Dial Leather Analogue Watch - AX5260I (WFIAE-AX5260I,Not assigned,Not assigned)",stores,Women's Fashion,https://m.media-amazon.com/images/I/51jh7qv8YvL._AC_UL320_.jpg,https://www.amazon.in/Armani-Exchange-Womens-Leather-Analogue/dp/B0B714FDTX/ref=sr_1_15743?qid=1679212305&s=apparel&sr=1-15743,,,"₹7,797","₹12,995"
CHARM N CHERISH Girls Beginners Sports Bra Multi color Pack of 4,stores,Women's Fashion,https://m.media-amazon.com/images/I/519lZV8oVLL._AC_UL320_.jpg,https://www.amazon.in/CHARM-CHERISH-Girls-Beginners-Sports/dp/B0BQN3J5G2/ref=sr_1_15744?qid=1679212305&s=apparel&sr=1-15744,5.0,1,₹799,"₹1,199"
GRECIILOOKS Women's Rayon Tie Dye Pajama Set (Pack of 1),stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71wYJ2Zo8UL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Womens-Tie-Dye-Sleeve-Pajama/dp/B0B7D9HBFR/ref=sr_1_15793?qid=1679212308&s=apparel&sr=1-15793,3.6,81,₹499,"₹2,299"
Arriva Fab women's embroidered exclusive wear saree,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91dsIB8JSPL._AC_UL320_.jpg,https://www.amazon.in/arriva-fab-Embroidery-Peacock-Riva602_Rama_/dp/B07W49XHCP/ref=sr_1_15794?qid=1679212308&s=apparel&sr=1-15794,3.8,869,"₹1,399","₹5,299"
Nasher Miles Basel Grey-Maroon Messenger Bag 13 L,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81VxU0P8y9L._AC_UL320_.jpg,https://www.amazon.in/Nasher-Miles-Basel-Grey-Maroon-Messenger/dp/B07RWZGJ7X/ref=sr_1_15795?qid=1679212308&s=apparel&sr=1-15795,4.4,3,"₹1,803","₹5,995"
ZAVIO Analog White Dial Women's Watch (Pink),stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/516XpuGlcIL._AC_UL320_.jpg,https://www.amazon.in/ZAVIO-Analog-White-Womens-Watch-Z_VAR-Flower/dp/B08PGSF199/ref=sr_1_15796?qid=1679212308&s=apparel&sr=1-15796,3.3,5,₹199,₹999
BANDISH Platinum plated Adjustable American Diamond Solitaire Cocktail Ring,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61IvQuqNa9L._AC_UL320_.jpg,https://www.amazon.in/Platinum-Adjustable-American-Solitaire-Cocktail/dp/B09X19G2FW/ref=sr_1_15797?qid=1679212308&s=apparel&sr=1-15797,5.0,2,₹499,"₹2,299"
Janasya Women's Peach Poly Crepe Geometric Print Kurta with Dhoti Pant,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71d+8tRifmL._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Peach-Flared-Peach_Large/dp/B08B3ZDQYR/ref=sr_1_15798?qid=1679212308&s=apparel&sr=1-15798,3.7,"1,002",₹749,"₹2,299"
Whitewhale Men Women Summer Loose Baggy Hippie Boho Gypsy Harem Pants Plus Size,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31Fu9RijEFL._AC_UL320_.jpg,https://www.amazon.in/Whitewhale-Women-Summer-Loose-Hippie/dp/B079QLVYPZ/ref=sr_1_15799?qid=1679212308&s=apparel&sr=1-15799,3.3,43,₹599,₹999
Baggit Women's Laptop Bag - Large (Purple),stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51qRBESRSnL._AC_UL320_.jpg,https://www.amazon.in/Baggit-Womens-Laptop-Bag-Purple/dp/B0BTDQZ9LT/ref=sr_1_15800?qid=1679212308&s=apparel&sr=1-15800,,,"₹1,695","₹3,390"
"Reading Comprehension, Grade 1 (Master Skills)",stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91DA5bW1WjL._AC_UL320_.jpg,https://www.amazon.in/Reading-Comprehension-Grade-Master-Skills/dp/1609962621/ref=sr_1_15801?qid=1679212308&s=apparel&sr=1-15801,4.4,10,,₹720
Vama Fashions Rose Gold X Safety Saree Pin With Stones brooch hijab pins for draping Sadi Sari For Women,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71bEPZyS0DL._AC_UL320_.jpg,https://www.amazon.in/Fashions-Safety-Saree-Pin-draping/dp/B09SZ3B79P/ref=sr_1_15802?qid=1679212308&s=apparel&sr=1-15802,4.2,20,₹186,₹500
AUREX Analogue Black Dial Women's Watch (Black Dial Silver Colored Strap),stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81WFn+CXZ2L._AC_UL320_.jpg,https://www.amazon.in/Aurex-Analouge-Resistant-Silver-AX-LR531-BKC/dp/B07H6CVH1Y/ref=sr_1_15803?qid=1679212308&s=apparel&sr=1-15803,3.6,21,₹306,"₹1,699"
FEMIMODE Rayon Feeding Kurti for Women/Maternity Kurti for Women/Feeding Kurti for Women,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61FfIpHaH7L._AC_UL320_.jpg,https://www.amazon.in/FEMIMODE-Rayon-Feeding-Maternity-NavyBlue/dp/B0BSNN5NY4/ref=sr_1_15804?qid=1679212308&s=apparel&sr=1-15804,2.0,2,₹435,"₹1,299"
SWISNI Stylish Green Pearl Half Frame Embroidered Clutch For Women/Ladies/Girls | Fashion Trendy Stylish New Gift Clutch R...,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71n0-99iGSL._AC_UL320_.jpg,https://www.amazon.in/SWISNI-Stylish-embroidered-Fashion-Evening/dp/B09X99H41N/ref=sr_1_15805?qid=1679212308&s=apparel&sr=1-15805,5.0,1,"₹1,599","₹4,999"
"Shreyadzines Metal, Enamel Alloy and Choker Necklace for Women & Girls",stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/711mkDUNrbL._AC_UL320_.jpg,https://www.amazon.in/Shreyadzines-Oxidized-Necklace-Statement-Jewelry/dp/B084VVPJVG/ref=sr_1_15806?qid=1679212308&s=apparel&sr=1-15806,3.8,337,₹263,"₹2,299"
Pujia Mills Women's Heavy Silver Jari Thread Readymade Blouse for Saree Lehenga,stores,Women's Fashion,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/7112K9-gGqL._AC_UL320_.jpg,https://www.amazon.in/Pujia-Mills-Blouse-Silver-Line/dp/B09W9L75KH/ref=sr_1_15807?qid=1679212308&s=apparel&sr=1-15807,3.6,78,₹429,"₹3,000"
